	X222	X223	X224	X225	X226	X228	X230	X231	X232	X233	X234	X235	X236	X237	X238	X239	X240	X241	X242	X243	X244	X245	X246	X247	X248	X249	X250
pOTU_127	22343.30448	195332.5296	0	14318.23929	858.6173135	1504.379159	194.8062838	30295.02837	8312.419839	10528.11105	10990.85509	9979.510579	1272.072897	2143.747887	0	295.7555573	228.9206408	4749.930873	718.0938158	2239.137272	3068.849775	0	224.2276477	0	0	0	0
pOTU_1337	0	0	0	0	0	0	0	0	0	0	0	0	4134.236917	20518.72977	0	5619.35559	4578.412816	3249.952703	5026.656711	746.3790907	5114.749625	2771.242399	4260.325306	6446.878656	3814.868541	746.674551	304.2026709
pOTU_210	0	2892.167295	1413.982835	0	10303.40776	2005.838879	6428.607366	5346.181478	5378.624602	5160.838749	14471.29254	17858.07156	13356.76542	918.7490943	0	3549.066688	7554.381146	5749.91632	3111.739869	4975.860605	2045.89985	1259.655636	2242.276477	0	1734.031155	1493.349102	0
pOTU_365	0	889.8976291	0	0	858.6173135	1504.379159	0	6459.969286	3178.278174	2683.636149	1465.447346	5514.992688	5724.328039	612.4993962	2155.192514	8576.911163	4578.412816	3749.945426	3351.104474	13186.0306	1022.949925	755.7933817	15023.2524	11461.11761	2774.449848	2613.360929	2129.418696
pOTU_493	0	3559.590516	0	0	3262.745791	1504.379159	3896.125677	327230.858	2689.312301	2477.202599	549.5427547	5777.611388	0	0	1293.115508	1183.022229	457.8412816	0	718.0938158	0	0	0	0	1910.186268	0	0	0
pOTU_584	0	1112.372036	0	0	4121.363105	6518.976357	8766.282772	15593.02931	40828.65039	10528.11105	30224.85151	4727.13659	2544.145795	5512.494566	3879.346525	3844.822246	4349.492175	1499.97817	0	1990.344242	1704.916542	755.7933817	0	238.7732835	0	373.3372755	304.2026709
pOTU_326	0	10456.29714	0	4168.601311	19576.47475	7521.895797	11688.37703	52793.54209	34716.57698	77412.58123	31323.93702	34403.04963	4770.273366	0	1724.154011	1183.022229	2060.285767	3999.941788	239.3646053	3731.895453	1022.949925	1511.586763	2242.276477	0	0	746.674551	0
pOTU_289	687.4862917	8009.078662	0	181.2435353	32799.18137	9527.734676	3896.125677	8019.272217	20292.08373	27455.66214	13189.02611	10767.36668	636.0364487	16231.234	3879.346525	3549.066688	6867.619223	1999.970894	1675.552237	2736.723333	3409.833083	4534.76029	448.4552954	0	693.612462	6346.733684	2433.621367
pOTU_503	0	90992.03258	0	0	24213.00824	8023.355517	0	0	8067.936903	206.4335499	183.1809182	13393.55367	0	0	0	2957.555573	9156.825631	5249.923597	7420.302763	15673.9609	3750.816391	22421.87032	0	6446.878656	0	0	0
pOTU_144	47780.29727	0	0	0	0	0	194.8062838	222.7575616	0	0	366.3618365	0	5088.29159	918.7490943	431.0385028	5027.844475	3662.730253	5249.923597	8377.761185	9454.135149	2727.866467	6046.347053	7623.740022	4775.465671	9363.768238	8586.757337	15514.33622
pOTU_1317	0	444.9488146	0	0	686.8938508	3008.758319	0	668.2726847	977.9317458	206.4335499	0	1050.474798	0	129849.872	0	0	0	499.9927235	239.3646053	1243.965151	2386.883158	251.9311272	1345.365886	0	0	0	0
pOTU_1228	0	6674.232218	0	0	5666.874269	1504.379159	5259.769663	3118.605862	3178.278174	3715.803899	1465.447346	4201.899191	0	0	0	4436.33336	7096.539864	249.9963617	239.3646053	2487.930302	0	1511.586763	0	0	346.806231	746.674551	0
pOTU_70	687.4862917	8231.553069	848.3897012	12687.04747	13222.70663	14040.87215	0	6459.969286	10023.80039	6193.006498	15204.01621	20484.25856	9540.546731	6737.493358	14655.30909	15083.53342	10759.27012	2749.959979	4547.9275	8956.549088	7842.616091	4786.691417	4260.325306	8118.291641	8323.349545	4853.384582	13689.12019
pOTU_136	52936.44446	444.9488146	0	0	4979.980418	0	389.6125677	20493.69567	3178.278174	13005.31365	7327.23673	0	10494.6014	1531.248491	11207.00107	15083.53342	13964.15909	17749.74168	22500.2729	17415.51212	23527.84827	14108.14312	896.9105908	2148.959552	4508.481003	10080.10644	19773.17361
pOTU_228	2406.202021	2224.744073	2120.974253	0	171.7234627	1002.91944	4870.157096	4900.666355	1466.897619	3302.936799	9342.22683	3151.424393	1908.109346	918.7490943	5172.462033	7689.644491	2747.047689	0	1675.552237	0	0	1511.586763	0	0	0	1120.011827	608.4053418
pOTU_707	0	1334.846444	706.9914176	7974.715551	2232.405015	501.4597198	389.6125677	6905.484409	6112.073411	5780.139398	1099.085509	4201.899191	0	8574.991547	3879.346525	15379.28898	10301.42884	3499.949064	6941.573553	9702.928179	5455.732933	8817.589453	20853.17124	15281.49015	16993.50532	3733.372755	14601.7282
pOTU_303	343.7431458	47609.52316	2969.363954	181.2435353	17687.51666	23568.60683	7013.026218	26508.14983	30560.36706	41699.57709	40116.62109	17070.21546	12084.69253	9493.740641	4741.42353	13013.24452	13277.39717	12249.82173	19388.53303	16171.54696	27960.63128	18642.90341	11659.83768	7163.198506	2774.449848	5600.059133	2433.621367
pOTU_142	5156.147187	19800.22225	0	0	2404.128478	501.4597198	3506.513109	18488.87761	13935.52738	22501.25694	13738.56887	16019.74067	19399.11169	8574.991547	4741.42353	17153.82233	7783.301787	23499.658	35425.96158	30103.95666	26596.69805	38797.39359	42379.02542	5253.012238	15606.2804	31733.66842	10342.89081
pOTU_177	0	6229.283404	0	0	30395.0529	32093.42207	10909.15189	8910.302463	36183.47459	35300.13704	16303.10172	27049.72604	6996.400936	41956.20864	0	18041.089	52651.74738	7999.883576	2872.375263	19157.06333	1363.933233	1511.586763	0	8357.064924	346.806231	746.674551	9126.080127
pOTU_1510	0	2002.269666	0	0	1030.340776	0	389.6125677	0	1222.414682	1032.16775	915.9045912	0	1272.072897	918.7490943	431.0385028	887.266672	2060.285767	0	239.3646053	995.1721209	0	1763.517891	0	0	0	0	0
pOTU_327	7906.092354	12903.51562	565.5931341	2718.653029	6868.938508	1504.379159	7792.251353	5123.423916	3911.726983	22088.38984	5129.065711	4727.13659	5406.309814	1837.498189	6034.539039	5027.844475	5494.095379	8499.876299	10053.31342	13186.0306	7501.632783	8817.589453	38567.15541	15997.81	22195.59879	14186.81647	25248.82169
pOTU_858	1718.715729	12458.56681	1413.982835	7068.497875	0	0	0	3564.120985	1711.380555	619.3006498	3114.07561	0	1272.072897	3062.496981	0	887.266672	228.9206408	5749.91632	6462.844342	3731.895453	3750.816391	1259.655636	0	0	0	746.674551	0
pOTU_885	0	1779.795258	0	0	4979.980418	3510.218039	6623.41365	1336.545369	3422.76111	12179.57945	3846.799283	11029.98538	2862.164019	1531.248491	2155.192514	887.266672	2975.96833	249.9963617	239.3646053	248.7930302	2045.89985	2519.311272	0	238.7732835	0	0	0
pOTU_726	0	2447.21848	0	0	0	2005.838879	1363.643987	4232.39367	1711.380555	1651.4684	8243.141321	1838.330896	6042.346263	0	0	7393.888934	1831.365126	4249.93815	1436.187632	6468.618786	0	755.7933817	3587.642363	3820.372537	1040.418693	2240.023653	0
pOTU_341	27499.45167	73194.07999	8908.091862	51110.67694	3091.022328	0	0	4455.151232	4400.692856	8050.908448	2930.894692	787.8560983	6996.400936	1837.498189	7327.654547	9168.422278	5265.174738	1999.970894	5026.656711	2239.137272	7501.632783	1259.655636	1569.593534	0	1040.418693	3360.03548	0
pOTU_16628	0	0	0	0	0	0	0	0	0	0	0	0	8904.510282	1531.248491	9051.808558	9759.933392	10759.27012	16999.7526	27526.92961	10698.1003	19095.06527	15619.72989	1569.593534	477.5465671	2080.837386	2240.023653	304.2026709
pOTU_816	343.7431458	0	0	0	0	0	0	0	0	0	0	0	318.0182244	1224.998792	2586.231017	2366.044459	0	5499.919958	9813.948816	5224.653635	2386.883158	4786.691417	2466.504125	1193.866418	1040.418693	1866.686378	2737.824038
pOTU_416	0	0	0	0	0	0	0	7350.999532	2933.795237	5367.272299	6777.693975	8929.035781	12084.69253	14393.73581	12500.11658	9168.422278	22663.14344	27999.59252	23697.09592	15673.9609	93088.44317	33506.83992	7399.512374	3820.372537	21848.79255	54133.90495	19773.17361
pOTU_145	4124.91775	667.4232218	0	362.4870705	0	0	0	0	0	0	0	0	5088.29159	1531.248491	6896.616044	8872.66672	228.9206408	21249.69075	14601.24092	30850.33575	16026.21549	15619.72989	896.9105908	2865.279403	6936.12462	13813.47919	6388.256089
pOTU_226	0	5339.385775	0	0	0	0	0	5123.423916	2933.795237	4128.670999	4213.161119	262.6186994	7632.437385	5512.494566	862.0770055	1774.533344	228.9206408	1249.981809	0	995.1721209	0	251.9311272	1569.593534	0	0	0	304.2026709
pOTU_612	0	0	0	0	171.7234627	0	0	0	0	0	0	0	35300.02291	9799.990339	55603.96686	47025.13362	38000.82637	32749.52339	64389.07882	21893.78666	27960.63128	32751.04654	4260.325306	2148.959552	4508.481003	18666.86378	13080.71485
pOTU_2834	0	4449.488146	0	1993.678888	1888.95809	1002.91944	389.6125677	1336.545369	2200.346428	1445.03485	3480.437447	3939.280492	0	612.4993962	862.0770055	295.7555573	1831.365126	249.9963617	0	0	0	503.8622544	1345.365886	0	0	1120.011827	1521.013355
pOTU_664	0	0	0	0	0	0	0	0	0	0	0	0	2226.127571	612.4993962	1293.115508	5619.35559	2747.047689	999.985447	2154.281447	4229.481514	0	251.9311272	2914.95942	7163.198506	693.612462	7093.408235	912.6080127
pOTU_194	0	0	0	0	171.7234627	0	0	31186.05862	8801.385712	41493.14354	23996.70029	13656.17237	18763.07524	2143.747887	15517.3861	15083.53342	12819.55588	13749.7999	8138.396579	3483.102423	19095.06527	9825.313962	2242.276477	0	693.612462	4480.047306	0
pOTU_780	9281.064937	34483.53313	3393.558805	91527.9853	1545.511164	0	0	11137.87808	1222.414682	3096.503249	5312.246629	0	0	0	0	887.266672	0	1999.970894	2393.646053	4727.067574	0	2015.449018	448.4552954	0	1734.031155	0	0
pOTU_1560	0	0	1131.186268	1449.948282	858.6173135	0	194.8062838	11360.63564	2689.312301	4128.670999	6228.15122	1050.474798	1590.091122	0	0	0	686.7619223	0	3111.739869	4975.860605	2045.89985	2267.380145	0	0	0	0	0
pOTU_281	0	667.4232218	0	0	0	0	0	0	0	2477.202599	0	3676.661792	1272.072897	5512.494566	1293.115508	7393.888934	3662.730253	9249.865385	0	248.7930302	2045.89985	12596.55636	0	2626.506119	346.806231	11200.11827	14601.7282
pOTU_292	343.7431458	7564.129847	0	0	12020.64239	16046.71103	2337.675406	5123.423916	15891.39087	35093.70349	8059.960402	30726.38784	1272.072897	2449.997585	6034.539039	10647.20006	15795.52421	2749.959979	1436.187632	1990.344242	2045.89985	755.7933817	0	0	0	0	0
pOTU_304	6187.376625	1557.320851	0	1993.678888	1545.511164	0	584.4188515	1559.302931	0	1857.90195	549.5427547	0	954.0546731	612.4993962	1724.154011	5915.111147	5951.93666	499.9927235	2393.646053	1741.551212	0	1259.655636	0	0	0	0	0
pOTU_336	1718.715729	444.9488146	9190.888429	0	0	0	3701.319393	19379.90786	13935.52738	15482.51625	8975.864994	9716.891879	0	612.4993962	0	8281.155606	3891.650893	11999.82536	3590.469079	8210.169998	1704.916542	3275.104654	11659.83768	0	2774.449848	746.674551	3042.026709
pOTU_808	2406.202021	222.4744073	0	0	1545.511164	2005.838879	3116.900541	1113.787808	2444.829365	2064.335499	1282.266428	262.6186994	0	0	0	0	0	2999.956341	957.4584211	3234.309393	340.9833083	0	448.4552954	0	0	373.3372755	0
pOTU_1540	0	1334.846444	0	1449.948282	171.7234627	0	0	891.0302463	977.9317458	412.8670999	1465.447346	0	4770.273366	8268.741849	1724.154011	2366.044459	1373.523845	2499.963617	8856.490395	746.3790907	1022.949925	2771.242399	6278.374136	10506.02448	3814.868541	4480.047306	6084.053418
pOTU_1141	0	222.4744073	0	0	686.8938508	1002.91944	974.0314191	1782.060493	244.4829365	1651.4684	8975.864994	0	0	0	0	887.266672	2289.206408	0	239.3646053	0	0	755.7933817	1793.821182	3104.052686	1040.418693	0	912.6080127
pOTU_994	0	7119.181033	2262.372536	1087.461212	4293.086567	501.4597198	974.0314191	2450.333177	2200.346428	4335.104549	5495.427547	2100.949596	0	0	431.0385028	0	1602.444485	0	0	0	1363.933233	0	0	0	0	0	0
pOTU_720	0	0	0	0	858.6173135	7020.436077	779.2251353	222.7575616	5623.107538	1445.03485	366.3618365	787.8560983	0	0	0	1478.777787	1373.523845	0	239.3646053	0	1022.949925	251.9311272	0	0	693.612462	0	0
pOTU_3029	0	1334.846444	0	0	0	0	1363.643987	222.7575616	733.4488094	2890.069699	3297.256528	1050.474798	1590.091122	3368.746679	1724.154011	1183.022229	2289.206408	1249.981809	1196.823026	1243.965151	2727.866467	251.9311272	0	238.7732835	0	0	0
pOTU_100	0	0	0	0	0	0	0	0	0	0	0	0	32119.84066	5206.244868	31896.8492	47912.40029	12361.7146	11499.83264	24415.18974	12190.85848	6137.69955	25696.97498	2242.276477	1671.412985	9363.768238	26880.28384	13689.12019
pOTU_1158	5499.890333	0	0	0	0	0	0	0	0	0	0	0	0	8268.741849	3448.308022	295.7555573	686.7619223	3499.949064	8617.12579	5722.239695	340.9833083	1007.724509	3139.187068	1432.639701	1734.031155	3360.03548	1216.810684
pOTU_329	0	0	0	0	858.6173135	0	0	0	0	0	0	0	2226.127571	612.4993962	862.0770055	2661.800016	2289.206408	1749.974532	2633.010658	746.3790907	6819.666166	755.7933817	448.4552954	0	1040.418693	373.3372755	608.4053418
pOTU_1792	1718.715729	222.4744073	0	0	2404.128478	0	389.6125677	0	977.9317458	1032.16775	0	0	1590.091122	0	0	591.5111147	2518.127049	749.9890852	1675.552237	746.3790907	2727.866467	503.8622544	0	2626.506119	0	0	608.4053418
pOTU_1106	687.4862917	0	0	0	0	0	0	0	0	0	0	0	4770.273366	306.2496981	431.0385028	7985.400048	228.9206408	18249.73441	6462.844342	15673.9609	8183.5994	5542.484799	3587.642363	1432.639701	1387.224924	2986.698204	4563.040064
pOTU_676	0	0	0	0	0	0	0	0	0	206.4335499	0	0	3180.182244	1224.998792	1293.115508	11238.71118	2289.206408	5499.919958	6462.844342	5473.446665	3750.816391	2771.242399	2466.504125	6685.651939	2427.643617	1493.349102	3954.634722
pOTU_469	343.7431458	0	0	0	515.1703881	0	0	0	0	0	0	0	954.0546731	0	2155.192514	2957.555573	457.8412816	0	4308.562895	1741.551212	0	6046.347053	2914.95942	9789.704625	7282.930851	10453.44371	20989.98429
pOTU_1644	687.4862917	2224.744073	0	0	686.8938508	1504.379159	2922.094257	1782.060493	977.9317458	2270.769049	4762.703874	5514.992688	636.0364487	0	0	4436.33336	686.7619223	2999.956341	3351.104474	1492.758181	0	1259.655636	0	0	0	0	0
pOTU_426	0	0	0	0	20606.81552	0	974.0314191	0	244.4829365	2477.202599	915.9045912	3939.280492	2226.127571	918.7490943	6034.539039	295.7555573	457.8412816	0	239.3646053	0	0	4786.691417	0	477.5465671	0	0	304.2026709
pOTU_615	0	9121.450698	0	2899.896564	5495.150806	2507.298599	0	0	1955.863492	3509.370349	0	5514.992688	0	1531.248491	5172.462033	1774.533344	3891.650893	499.9927235	2154.281447	746.3790907	4091.7997	503.8622544	0	1910.186268	1387.224924	2613.360929	912.6080127
pOTU_838	0	0	0	0	2575.85194	6017.516638	4090.93196	5346.181478	67232.80752	70806.70763	28026.68049	16282.35937	0	612.4993962	0	1478.777787	11674.95268	0	239.3646053	0	10911.46587	0	3139.187068	0	0	0	1216.810684
pOTU_862	0	0	0	2174.922423	0	0	0	0	0	412.8670999	183.1809182	787.8560983	5724.328039	5206.244868	2586.231017	4732.088918	3891.650893	4999.927235	4308.562895	7961.376967	3750.816391	4030.898036	1345.365886	3104.052686	3814.868541	3360.03548	5171.445405
pOTU_7040	2406.202021	222.4744073	10039.27813	0	343.4469254	501.4597198	0	668.2726847	1711.380555	1857.90195	0	787.8560983	636.0364487	2143.747887	0	2366.044459	2975.96833	1749.974532	957.4584211	1741.551212	1363.933233	1763.517891	672.6829431	238.7732835	0	0	0
pOTU_1258	0	0	0	0	0	0	0	0	0	0	0	0	954.0546731	3981.246075	431.0385028	591.5111147	2060.285767	4499.934511	5266.021316	3731.895453	1363.933233	503.8622544	2690.731773	1432.639701	1387.224924	5973.396408	608.4053418
pOTU_764	0	0	0	0	0	0	0	0	0	0	0	0	4770.273366	1837.498189	6034.539039	1478.777787	2060.285767	45499.33784	69894.46474	11942.06545	30006.53113	19902.55905	11884.06533	1671.412985	10404.18693	32480.34297	21598.38963
pOTU_1060	0	0	0	0	0	0	0	0	0	206.4335499	0	0	9540.546731	3674.996377	0	24251.9557	7096.539864	13499.80353	6223.479737	16420.34	4091.7997	2771.242399	10987.15474	48470.97656	55835.80319	30240.31932	21902.59231
pOTU_319	0	444.9488146	0	0	43102.58914	2507.298599	974.0314191	3118.605862	23470.3619	18166.1524	9891.769585	4989.755289	6360.364487	4593.745472	5172.462033	3253.311131	10759.27012	10499.84719	6702.208948	9454.135149	0	251.9311272	13005.20357	5730.558805	3468.06231	2613.360929	0
pOTU_2479	0	1779.795258	0	7249.74141	2747.575403	1504.379159	194.8062838	2004.818054	733.4488094	619.3006498	1282.266428	0	5406.309814	1224.998792	0	591.5111147	686.7619223	2749.959979	1914.916842	497.5860605	0	0	4484.552954	4059.14582	1040.418693	3360.03548	0
pOTU_1177	0	1779.795258	0	0	0	0	0	6459.969286	1222.414682	2270.769049	4029.980201	2100.949596	6042.346263	612.4993962	1293.115508	2366.044459	2747.047689	6749.901767	0	995.1721209	0	251.9311272	0	0	346.806231	0	0
pOTU_1639	3437.431458	0	0	0	171.7234627	1002.91944	1753.256554	668.2726847	244.4829365	2064.335499	3297.256528	787.8560983	1590.091122	0	1293.115508	0	0	0	0	0	0	0	0	716.3198506	1387.224924	0	4563.040064
pOTU_494	0	0	0	0	343.4469254	501.4597198	584.4188515	222.7575616	2444.829365	2683.636149	2930.894692	1050.474798	4770.273366	4287.495773	4741.42353	7393.888934	5265.174738	27749.59615	36144.0554	31347.92181	44668.81339	23933.45709	2690.731773	6685.651939	7282.930851	16426.84012	10647.09348
pOTU_266	30936.88312	667.4232218	0	0	0	0	0	2227.575616	733.4488094	2064.335499	1648.628264	0	8586.492058	1837.498189	0	295.7555573	1373.523845	8249.879938	957.4584211	2239.137272	2045.89985	755.7933817	0	0	0	0	0
pOTU_1553	1031.229437	4227.013738	1413.982835	1631.191817	171.7234627	1002.91944	5259.769663	5346.181478	488.9658729	7638.041348	2014.990101	787.8560983	1272.072897	2756.247283	0	295.7555573	228.9206408	999.985447	16037.42855	3234.309393	0	1007.724509	0	0	346.806231	1493.349102	2737.824038
pOTU_3002	0	1112.372036	0	0	858.6173135	0	194.8062838	0	0	0	0	262.6186994	0	1531.248491	0	5027.844475	3433.809612	4249.93815	718.0938158	5473.446665	0	503.8622544	5605.691193	12654.98403	4508.481003	1493.349102	912.6080127
pOTU_443	0	6006.808997	0	0	7384.108896	4513.137478	4090.93196	5791.696601	6356.556348	7431.607798	16669.46356	4727.13659	0	612.4993962	2586.231017	295.7555573	3204.888971	249.9963617	1914.916842	995.1721209	0	2519.311272	1345.365886	0	0	1120.011827	0
pOTU_1070	5843.633479	0	0	0	0	501.4597198	194.8062838	0	244.4829365	0	0	525.2373989	3816.218692	2756.247283	0	591.5111147	1144.603204	2499.963617	1914.916842	3234.309393	1022.949925	503.8622544	3811.870011	238.7732835	1734.031155	373.3372755	1216.810684
pOTU_465	10999.78067	50501.69045	4666.143356	2718.653029	515.1703881	0	1753.256554	4232.39367	977.9317458	8670.209098	2014.990101	1050.474798	318.0182244	2756.247283	862.0770055	2366.044459	0	41749.39241	15558.69934	22391.37272	8183.5994	1511.586763	6502.601784	0	3468.06231	746.674551	7909.269444
pOTU_294	7562.349208	444.9488146	0	0	0	0	0	891.0302463	977.9317458	2890.069699	915.9045912	2888.805694	9540.546731	4287.495773	0	591.5111147	0	18499.73077	25372.64816	18161.89121	12275.3991	11588.83185	0	0	0	373.3372755	608.4053418
pOTU_834	0	0	0	0	0	0	0	0	0	0	0	0	4134.236917	306.2496981	0	591.5111147	2289.206408	4749.930873	2154.281447	5224.653635	340.9833083	251.9311272	1793.821182	4059.14582	1387.224924	2240.023653	304.2026709
pOTU_1164	0	222.4744073	0	0	0	0	0	0	0	0	366.3618365	0	954.0546731	0	862.0770055	2957.555573	915.6825631	1249.981809	1196.823026	0	7160.649475	1511.586763	4933.00825	238.7732835	3814.868541	3360.03548	5779.850747
pOTU_653	1031.229437	1779.795258	0	0	2404.128478	1002.91944	0	2673.090739	2689.312301	5573.705849	4213.161119	1050.474798	1272.072897	40424.96015	1724.154011	15379.28898	6180.857301	4499.934511	18909.80382	7214.997877	4773.766316	3527.035781	1569.593534	4059.14582	0	746.674551	1521.013355
pOTU_448	0	7341.65544	0	0	2232.405015	0	974.0314191	0	12224.14682	2064.335499	732.723673	2888.805694	0	0	3017.269519	2957.555573	21060.69895	499.9927235	3590.469079	248.7930302	4773.766316	6550.209308	0	0	0	1493.349102	4563.040064
pOTU_960	343.7431458	0	0	0	0	0	0	0	0	0	0	0	636.0364487	2143.747887	431.0385028	2070.288901	457.8412816	1249.981809	3590.469079	0	3409.833083	1259.655636	4484.552954	716.3198506	346.806231	2986.698204	304.2026709
pOTU_1922	0	1334.846444	0	0	3949.639642	0	1168.837703	1559.302931	3911.726983	1857.90195	366.3618365	262.6186994	0	0	0	295.7555573	3662.730253	0	2154.281447	995.1721209	5114.749625	0	896.9105908	0	0	0	0
pOTU_2004	2406.202021	3114.641702	0	12687.04747	0	0	0	445.5151232	488.9658729	619.3006498	366.3618365	262.6186994	2226.127571	0	0	295.7555573	0	0	239.3646053	497.5860605	0	503.8622544	224.2276477	0	0	0	0
pOTU_1929	0	0	0	0	0	0	0	0	0	0	0	0	3816.218692	2143.747887	862.0770055	11238.71118	19687.17511	5749.91632	13883.14711	11195.68636	6137.69955	4534.76029	17713.98417	3581.599253	2080.837386	8960.094612	608.4053418
pOTU_478	0	8676.501884	4948.939924	60716.58431	11505.472	2507.298599	11298.76446	7128.241971	9534.834522	10734.5446	915.9045912	1050.474798	0	918.7490943	0	295.7555573	1831.365126	0	239.3646053	0	340.9833083	1007.724509	896.9105908	0	346.806231	0	608.4053418
pOTU_936	343.7431458	4449.488146	0	0	3777.916179	501.4597198	8181.863921	30295.02837	9290.351585	8463.775548	11357.21693	6302.848787	1272.072897	918.7490943	862.0770055	887.266672	686.7619223	0	0	0	0	0	0	0	0	0	0
pOTU_1247	0	2224.744073	565.5931341	0	343.4469254	0	0	222.7575616	733.4488094	0	1648.628264	262.6186994	10494.6014	4593.745472	1293.115508	3253.311131	1831.365126	17499.74532	11968.23026	9702.928179	5455.732933	9321.451707	23095.44771	5014.238954	8670.155776	14186.81647	32549.68579
pOTU_2240	343.7431458	8454.027477	141.3982835	5981.036663	0	0	0	0	0	412.8670999	0	0	3180.182244	2449.997585	862.0770055	5915.111147	915.6825631	999.985447	2154.281447	3234.309393	1363.933233	1511.586763	448.4552954	238.7732835	0	373.3372755	0
pOTU_1839	343.7431458	667.4232218	1979.575969	0	0	0	0	0	0	825.7341998	0	0	0	0	431.0385028	1183.022229	1144.603204	2749.959979	4547.9275	6717.411816	1022.949925	1511.586763	4933.00825	1432.639701	1040.418693	1120.011827	1825.216025
pOTU_578	0	0	0	0	0	0	389.6125677	0	0	619.3006498	1099.085509	0	636.0364487	306.2496981	0	2366.044459	2060.285767	1999.970894	1675.552237	248.7930302	19777.03188	0	3139.187068	5014.238954	693.612462	4106.710031	9734.485469
pOTU_2044	0	222.4744073	0	1993.678888	1373.787702	0	194.8062838	23166.7864	5867.590475	27042.79504	2930.894692	5514.992688	1590.091122	0	862.0770055	0	915.6825631	1249.981809	957.4584211	0	340.9833083	2015.449018	0	0	0	0	0
pOTU_420	2406.202021	8454.027477	282.7965671	0	0	1002.91944	0	668.2726847	2933.795237	1651.4684	1099.085509	0	0	1224.998792	0	591.5111147	686.7619223	249.9963617	0	995.1721209	1022.949925	1763.517891	0	0	0	373.3372755	0
pOTU_499	0	6896.706626	0	0	19061.30436	9527.734676	11883.18331	7573.757094	3911.726983	7018.740698	13372.20703	9716.891879	954.0546731	3062.496981	2155.192514	16266.55565	8698.98435	8999.869023	7180.938158	23386.54484	3750.816391	5794.415926	448.4552954	0	346.806231	0	0
pOTU_2570	0	8231.553069	0	0	1202.064239	2005.838879	0	0	0	206.4335499	1465.447346	0	1908.109346	1531.248491	0	1478.777787	686.7619223	4499.934511	2633.010658	3234.309393	3068.849775	1763.517891	224.2276477	955.0931342	2080.837386	1866.686378	2433.621367
pOTU_14741	0	0	0	0	0	0	0	0	488.9658729	0	0	0	9540.546731	2756.247283	6465.577541	6506.622262	13964.15909	0	478.7292105	746.3790907	1704.916542	755.7933817	8296.422965	1432.639701	1387.224924	5226.721857	2737.824038
pOTU_807	0	0	0	0	0	0	389.6125677	0	0	0	0	0	954.0546731	1837.498189	1293.115508	8281.155606	2975.96833	249.9963617	239.3646053	746.3790907	2045.89985	2015.449018	6951.057079	5014.238954	8323.349545	14560.15374	68749.80363
pOTU_1041	1031.229437	9343.925106	0	0	9959.960836	0	0	0	0	6605.873598	0	0	1590.091122	306.2496981	0	37856.71134	5723.01602	5749.91632	3829.833684	6966.204846	681.9666166	0	0	0	5548.899696	0	1825.216025
pOTU_3878	0	222.4744073	0	0	0	0	1948.062838	0	244.4829365	1032.16775	1282.266428	2363.568295	318.0182244	612.4993962	1293.115508	0	457.8412816	3499.949064	2633.010658	497.5860605	2727.866467	0	0	716.3198506	0	0	304.2026709
pOTU_2547	0	0	0	0	0	0	0	0	0	0	0	0	4134.236917	2449.997585	431.0385028	1478.777787	4349.492175	4249.93815	5266.021316	1990.344242	7160.649475	1007.724509	6054.146488	716.3198506	10404.18693	1866.686378	8821.877456
pOTU_748	0	27141.87769	0	7249.74141	343.4469254	2005.838879	6623.41365	11137.87808	7090.005157	10528.11105	65029.22597	5252.373989	636.0364487	0	2586.231017	2661.800016	1144.603204	0	5026.656711	995.1721209	7501.632783	3527.035781	7175.284727	0	20461.56763	746.674551	608.4053418
pOTU_4305	0	0	0	0	0	0	0	0	0	0	0	0	1590.091122	306.2496981	0	295.7555573	1144.603204	1999.970894	5026.656711	995.1721209	4773.766316	251.9311272	2466.504125	1910.186268	3121.256079	7466.74551	4258.837393
pOTU_1148	343.7431458	6674.232218	12301.65067	0	6697.215045	501.4597198	1363.643987	6459.969286	4645.175793	2064.335499	732.723673	4201.899191	3816.218692	2143.747887	0	887.266672	4349.492175	3999.941788	0	1492.758181	1022.949925	4282.829163	0	0	4161.674772	0	0
pOTU_1311	0	0	0	22111.7113	343.4469254	2005.838879	0	0	977.9317458	206.4335499	1831.809182	6565.467486	954.0546731	2143.747887	0	295.7555573	1831.365126	749.9890852	0	1243.965151	0	251.9311272	1121.138239	0	693.612462	4853.384582	0
pOTU_1654	0	0	0	0	0	0	0	0	0	0	0	0	18445.05701	10106.24004	3017.269519	6506.622262	4578.412816	3499.949064	24415.18974	9205.342119	7160.649475	6046.347053	8296.422965	1432.639701	26357.27356	9333.431888	304.2026709
pOTU_1268	1718.715729	222.4744073	0	0	0	0	584.4188515	0	0	0	0	0	1272.072897	0	862.0770055	591.5111147	0	749.9890852	4308.562895	746.3790907	0	3023.173527	2242.276477	2148.959552	346.806231	1493.349102	304.2026709
pOTU_1192	0	667.4232218	0	0	858.6173135	501.4597198	1948.062838	3118.605862	3911.726983	7844.474898	4945.884792	2363.568295	1590.091122	918.7490943	5603.500536	2957.555573	5036.254097	749.9890852	4787.292105	2239.137272	2727.866467	2771.242399	0	0	0	373.3372755	0
pOTU_955	343.7431458	0	0	0	0	0	0	0	488.9658729	2064.335499	1465.447346	0	5406.309814	5818.744264	2586.231017	1183.022229	457.8412816	749.9890852	4547.9275	248.7930302	681.9666166	6298.278181	0	0	0	0	0
